"Order";"Level";"Code";"Parent";"Description"
"1456840";"4";"1104";"110";"Brown coal briquettes and similar solid fuels manufactured from brown coal"
"1456841";"5";"11040";"1104";"Brown coal briquettes and similar solid fuels manufactured from brown coal"
"1456842";"4";"1105";"110";"Peat"
"1456843";"5";"11050";"1105";"Peat"
"1456844";"2";"12";"1";"Crude petroleum and natural gas"
"1456845";"3";"120";"12";"Crude petroleum and natural gas"
"1456846";"4";"1201";"120";"Petroleum oils and oils obtained from bituminous minerals, crude"
"1456847";"5";"12010";"1201";"Petroleum oils and oils obtained from bituminous minerals, crude"
"1456848";"4";"1202";"120";"Natural gas, liquefied or in the gaseous state"
"1456849";"5";"12020";"1202";"Natural gas, liquefied or in the gaseous state"
"1456850";"4";"1203";"120";"Bituminous or oil shale and tar sands"
"1456851";"5";"12030";"1203";"Bituminous or oil shale and tar sands"
"1456852";"2";"13";"1";"Uranium and thorium ores and concentrates"
"1456853";"3";"130";"13";"Uranium and thorium ores and concentrates"
"1456854";"4";"1300";"130";"Uranium and thorium ores and concentrates"
"1456855";"5";"13000";"1300";"Uranium and thorium ores and concentrates"
"1456856";"2";"14";"1";"Metal ores"
"1456857";"3";"141";"14";"Iron ores and concentrates, other than roasted iron pyrites"
"1456858";"4";"1410";"141";"Iron ores and concentrates, other than roasted iron pyrites"
"1456859";"5";"14100";"1410";"Iron ores and concentrates, other than roasted iron pyrites"
"1456860";"3";"142";"14";"Non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates)"
"1456861";"4";"1421";"142";"Copper, ores and concentrates"
"1456862";"5";"14210";"1421";"Copper, ores and concentrates"
"1456863";"4";"1422";"142";"Nickel ores and concentrates"
"1456864";"5";"14220";"1422";"Nickel ores and concentrates"
"1456865";"4";"1423";"142";"Aluminium ores and concentrates"
"1456866";"5";"14230";"1423";"Aluminium ores and concentrates"
"1456867";"4";"1424";"142";"Precious metal ores and concentrates"
"1456868";"5";"14240";"1424";"Precious metal ores and concentrates"
"1456869";"4";"1429";"142";"Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates)"
"1456870";"5";"14290";"1429";"Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates)"
"1456871";"2";"15";"1";"Stone, sand and clay"
"1456872";"3";"151";"15";"Monumental or building stone"
"1456873";"4";"1511";"151";"Slate"
"1456874";"5";"15110";"1511";"Slate"
"1456875";"4";"1512";"151";"Marble and other calcareous monumental or building stone"
"1456876";"5";"15120";"1512";"Marble and other calcareous monumental or building stone"
"1456877";"4";"1513";"151";"Granite, sandstone and other monumental or building stone"
"1456878";"5";"15130";"1513";"Granite, sandstone and other monumental or building stone"
"1456879";"3";"152";"15";"Gypsum; anhydrite; limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement"
"1456880";"4";"1520";"152";"Gypsum; anhydrite; limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement"
"1456881";"5";"15200";"1520";"Gypsum; anhydrite; limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement"
"1456882";"3";"153";"15";"Sands, pebbles, gravel, broken or crushed stone, natural bitumen and asphalt"
"1456883";"4";"1531";"153";"Natural sands"
"1456884";"5";"15310";"1531";"Natural sands"
"1456885";"4";"1532";"153";"Pebbles, gravel, broken or crushed stone, macadam; granules, chippings and powder of stone"
"1456886";"5";"15320";"1532";"Pebbles, gravel, broken or crushed stone, macadam; granules, chippings and powder of stone"
"1456887";"4";"1533";"153";"Bitumen and asphalt, natural; asphaltites and asphaltic rock"
"1456888";"5";"15330";"1533";"Bitumen and asphalt, natural; asphaltites and asphaltic rock"
"1456889";"3";"154";"15";"Clays"
"1456890";"4";"1540";"154";"Clays"
"1456891";"5";"15400";"1540";"Clays"
"1456892";"2";"16";"1";"Other minerals"
"1456893";"3";"161";"16";"Chemical and fertilizer minerals"
"1456894";"4";"1611";"161";"Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk"
"1456895";"5";"16110";"1611";"Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk"
"1456896";"4";"1612";"161";"Unroasted iron pyrites"
"1456897";"5";"16120";"1612";"Unroasted iron pyrites"
"1456898";"4";"1619";"161";"Other chemical minerals"
"1456899";"5";"16190";"1619";"Other chemical minerals"
"1456900";"3";"162";"16";"Salt and pure sodium chloride; sea water"
"1456901";"4";"1620";"162";"Salt and pure sodium chloride; sea water"
"1456902";"5";"16200";"1620";"Salt and pure sodium chloride; sea water"
"1456903";"3";"163";"16";"Precious and semi-precious stones; pumice stone; emery; natural abrasives; other minerals"
"1456904";"4";"1631";"163";"Precious stones (including diamonds, but not industrial diamonds) and semi-precious stones, unworked or simply sawn or roughly shaped"
"1456905";"5";"16310";"1631";"Precious stones (including diamonds, but not industrial diamonds) and semi-precious stones, unworked or simply sawn or roughly shaped"
"1456906";"4";"1632";"163";"Industrial diamonds, unworked or simply sawn, cleaved or bruted; pumice stone; emery; natural corundum, natural garnet and other natural abrasives"
"1456907";"5";"16320";"1632";"Industrial diamonds, unworked or simply sawn, cleaved or bruted; pumice stone; emery; natural corundum, natural garnet and other natural abrasives"
"1456908";"4";"1633";"163";"Chalk and dolomite"
"1456909";"5";"16330";"1633";"Chalk and dolomite"
"1456910";"4";"1639";"163";"Other minerals n.e.c."
"1456911";"5";"16390";"1639";"Other minerals n.e.c."
"1456912";"2";"17";"1";"Electricity, town gas, steam and hot water"
"1456913";"3";"171";"17";"Electrical energy"
"1456914";"4";"1710";"171";"Electrical energy"
"1456915";"5";"17100";"1710";"Electrical energy"
"1456916";"3";"172";"17";"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons"
"1456917";"4";"1720";"172";"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons"
"1456918";"5";"17200";"1720";"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons"
"1456919";"3";"173";"17";"Steam and hot water"
"1456920";"4";"1730";"173";"Steam and hot water"
"1456921";"5";"17300";"1730";"Steam and hot water"
"1456922";"3";"174";"17";"Ice and snow"
"1456923";"4";"1740";"174";"Ice and snow"
"1456924";"5";"17400";"1740";"Ice and snow"
"1456925";"2";"18";"1";"Natural water"
"1456926";"3";"180";"18";"Natural water"
"1456927";"4";"1800";"180";"Natural water"
"1456928";"5";"18000";"1800";"Natural water"
"1456929";"1";"2";;"Food products, beverages and tobacco; textiles, apparel and leather products"
"1456930";"2";"21";"2";"Meat, fish, fruits, vegetables, oils and fats"
"1456931";"3";"211";"21";"Meat and meat products"
"1456932";"4";"2111";"211";"Meat of mammals, fresh or chilled"
"1456933";"5";"21111";"2111";"Meat of cattle, fresh or chilled"
"1456934";"5";"21112";"2111";"Meat of buffalo, fresh or chilled"
"1456935";"5";"21113";"2111";"Meat of pigs, fresh or chilled"
"1456936";"5";"21114";"2111";"Meat of rabbits and hares, fresh or chilled"
"1456937";"5";"21115";"2111";"Meat of sheep, fresh or chilled"
"1456938";"5";"21116";"2111";"Meat of goat, fresh or chilled"
"1456939";"5";"21117";"2111";"Meat of camels and camelids, fresh or chilled"
"1456940";"5";"21118";"2111";"Meat of horses and other equines, fresh or chilled"
"1456941";"5";"21119";"2111";"Other meat of mammals, fresh or chilled"
"1456942";"4";"2112";"211";"Meat of poultry, fresh or chilled"
"1456943";"5";"21121";"2112";"Meat of chickens, fresh or chilled"
"1456944";"5";"21122";"2112";"Meat of ducks, fresh or chilled"
"1456945";"5";"21123";"2112";"Meat of geese, fresh or chilled"
"1456946";"5";"21124";"2112";"Meat of turkeys, fresh or chilled"
"1456947";"5";"21125";"2112";"Meat of guinea fowl, fresh or chilled"
"1456948";"4";"2113";"211";"Meat of mammals, frozen"
"1456949";"5";"21131";"2113";"Meat of cattle, frozen"
"1456950";"5";"21132";"2113";"Meat of buffalo, frozen"
"1456951";"5";"21133";"2113";"Meat of pigs, frozen"
"1456952";"5";"21134";"2113";"Meat of rabbits and hares, frozen"
"1456953";"5";"21135";"2113";"Meat of sheep, frozen"
"1456954";"5";"21136";"2113";"Meat of goat, frozen"
"1456955";"5";"21137";"2113";"Meat of camels and camelids, frozen"
"1456956";"5";"21138";"2113";"Meat of horses and other equines, frozen"
"1456957";"5";"21139";"2113";"Other meat of mammals, frozen"
"1456958";"4";"2114";"211";"Meat of poultry, frozen"
"1456959";"5";"21141";"2114";"Meat of chickens, frozen"
"1456960";"5";"21142";"2114";"Meat of ducks, frozen"
"1456961";"5";"21143";"2114";"Meat of geese, frozen"
"1456962";"5";"21144";"2114";"Meat of turkeys, frozen"
"1456963";"5";"21145";"2114";"Meat of guinea fowl, frozen"
"1456964";"4";"2115";"211";"Edible offal of mammals, fresh, chilled or frozen"
"1456965";"5";"21151";"2115";"Edible offal of cattle, fresh, chilled or frozen"
"1456966";"5";"21152";"2115";"Edible offal of buffalo, fresh, chilled or frozen"
"1456967";"5";"21153";"2115";"Edible offal of pigs, fresh, chilled or frozen"
"1456968";"5";"21155";"2115";"Edible offal of sheep, fresh, chilled or frozen"
"1456969";"5";"21156";"2115";"Edible offal of goat, fresh, chilled or frozen"
"1456970";"5";"21159";"2115";"Edible offal of mammals, fresh, chilled or frozen, n.e.c."
"1456971";"4";"2116";"211";"Edible offal of poultry, fresh, chilled or frozen"
"1456972";"5";"21160";"2116";"Edible offal of poultry, fresh, chilled or frozen"
"1456973";"4";"2117";"211";"Other meat and edible offal, fresh, chilled or frozen"
"1456974";"5";"21170";"2117";"Other meat and edible offal, fresh, chilled or frozen"
"1456975";"4";"2118";"211";"Preserves and preparations of meat, meat offal or blood"
"1456976";"5";"21181";"2118";"Pig meat, cuts, salted, dried or smoked (bacon and ham)"
"1456977";"5";"21182";"2118";"Bovine meat, salted, dried or smoked"
"1456978";"5";"21183";"2118";"Other meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal"
"1456979";"5";"21184";"2118";"Sausages and similar products of meat, offal or blood"
"1456980";"5";"21185";"2118";"Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates"
"1456981";"5";"21186";"2118";"Prepared dishes and meals based on meat"
"1456982";"5";"21189";"2118";"Other prepared or preserved meat, meat offal or blood"
"1456983";"4";"2119";"211";"Flours, meals and pellets of meat or meat offal, inedible; greaves"
"1456984";"5";"21190";"2119";"Flours, meals and pellets of meat or meat offal, inedible; greaves"
"1456985";"3";"212";"21";"Prepared and preserved fish, crustaceans, molluscs and other aquatic invertebrates"
"1456986";"4";"2121";"212";"Fish, frozen (excluding fish fillets and fish meat)"
"1456987";"5";"21211";"2121";"Freshwater fish, frozen"
"1456988";"5";"21212";"2121";"Salmonidae, frozen"
"1456989";"5";"21213";"2121";"Flatfish, frozen"
"1456990";"5";"21214";"2121";"Fish of Gadiformes, frozen"
"1456991";"5";"21215";"2121";"Tunas, skipjack or stripe-bellied bonito, frozen"
"1456992";"5";"21216";"2121";"Other pelagic fish, frozen"
"1456993";"5";"21219";"2121";"Other fish, frozen"
"1456994";"4";"2122";"212";"Fish fillets and meat; fish livers and roes"
"1456995";"5";"21221";"2122";"Fish fillets and fish meat (whether or not minced), fresh or chilled"
"1456996";"5";"21222";"2122";"Fish fillets, frozen"
"1456997";"5";"21223";"2122";"Fish meat, whether or not minced, frozen"
"1456998";"5";"21224";"2122";"Fish fillets, dried, salted or in brine, but not smoked"
"1456999";"5";"21225";"2122";"Fish livers and roes, fresh or chilled"
"1457000";"5";"21226";"2122";"Fish livers and roes, frozen"
"1457001";"5";"21227";"2122";"Fish livers and roes dried, smoked, salted or in brine"
"1457002";"4";"2123";"212";"Fish, dried, whether or not salted, or in brine; smoked incl. fillets; edible fish meal"
"1457003";"5";"21231";"2123";"Fish, dried, but not smoked; salted, but not dried or smoked; or in brine"
"1457004";"5";"21232";"2123";"Fish including fillets, smoked"
"1457005";"5";"21233";"2123";"Edible fish meal"
"1457006";"5";"21234";"2123";"Edible fish offal ; fish fins, heads, tails, maws and other edible fish offal"
"1457007";"4";"2124";"212";"Fish, otherwise prepared or preserved; caviar and caviar substitutes"
"1457008";"5";"21241";"2124";"Prepared dishes and meals based on fish, molluscs and crustaceans"
"1457009";"5";"21242";"2124";"Fish, otherwise prepared or preserved"
"1457010";"5";"21243";"2124";"Caviar and caviar substitutes"
"1457011";"4";"2125";"212";"Crustaceans, frozen, dried, salted or in brine"
"1457012";"5";"21251";"2125";"Crabs, frozen, dried, salted or in brine"
"1457013";"5";"21252";"2125";"Rock lobster and other sea crawfish, frozen, dried, salted or in brine"
"1457014";"5";"21253";"2125";"Lobsters, frozen, dried, salted or in brine"
"1457015";"5";"21254";"2125";"Norway lobsters, frozen, dried, salted or in brine"
"1457016";"5";"21255";"2125";"Cold-water shrimps and prawns, frozen, dried, salted or in brine"
"1457017";"5";"21256";"2125";"Other shrimps and prawns, frozen, dried, salted or in brine"
"1457018";"5";"21259";"2125";"Other crustaceans, frozen, dried, salted or in brine"
"1457019";"4";"2126";"212";"Molluscs and other aquatic invertebrates, frozen, smoked, dried, salted or in brine"
"1457020";"5";"21261";"2126";"Abalone, frozen, smoked, dried, salted or in brine"
"1457021";"5";"21262";"2126";"Oysters, frozen, smoked, dried, salted or in brine"
"1457022";"5";"21263";"2126";"Mussels, frozen, smoked, dried, salted or in brine"
"1457023";"5";"21264";"2126";"Scallops, frozen, smoked, dried, salted or in brine"
"1457024";"5";"21265";"2126";"Clams, cockles and ark shells, frozen, smoked, dried, salted or in brine"
"1457025";"5";"21266";"2126";"Cuttle fish and squid, frozen, smoked, dried, salted or in brine"
"1457026";"5";"21267";"2126";"Octopus, frozen, smoked, dried, salted or in brine"
"1457027";"5";"21268";"2126";"Other molluscs, frozen, smoked, dried, salted or in brine"
"1457028";"5";"21269";"2126";"Other aquatic invertebrates, frozen, smoked, dried, salted or in brine"
"1457029";"4";"2127";"212";"Crustaceans, otherwise prepared or preserved"
"1457030";"5";"21270";"2127";"Crustaceans, otherwise prepared or preserved"
"1457031";"4";"2128";"212";"Molluscs and other aquatic invertebrates, otherwise prepared or preserved"
"1457032";"5";"21280";"2128";"Molluscs and other aquatic invertebrates, otherwise prepared or preserved"
"1457033";"4";"2129";"212";"Flours, meals and pellets, inedible, and other products n.e.c., of fish or of crustaceans, molluscs or other aquatic invertebrates; dead fish, crustaceans, molluscs or other aquatic invertebrates unfit for human consumption"
"1457034";"5";"21291";"2129";"Flours, meals and pellets, inedible, of fish, crustaceans, molluscs or other aquatic invertebrates"
"1457035";"5";"21299";"2129";"Products n.e.c. of fish, crustaceans, molluscs or other aquatic invertebrates; dead fish, crustaceans, molluscs or other aquatic invertebrates unfit for human consumption"
"1457036";"3";"213";"21";"Prepared and preserved vegetables, pulses and potatoes"
"1457037";"4";"2131";"213";"Frozen vegetables, pulses and potatoes"
"1457038";"5";"21311";"2131";"Beans, frozen"
"1457039";"5";"21312";"2131";"Peas, frozen"
"1457040";"5";"21313";"2131";"Potatoes, frozen"
"1457041";"5";"21319";"2131";"Other vegetables and pulses, frozen"
"1457042";"4";"2132";"213";"Vegetable juices"
"1457043";"5";"21321";"2132";"Tomato juice"
"1457044";"5";"21329";"2132";"Other vegetable juices"
"1457045";"4";"2133";"213";"Vegetables provisionally preserved"
"1457046";"5";"21330";"2133";"Vegetables provisionally preserved"
"1457047";"4";"2134";"213";"Vegetables, pulses and potatoes, preserved by vinegar or acetic acid"
"1457048";"5";"21340";"2134";"Vegetables, pulses and potatoes, preserved by vinegar or acetic acid"
"1457049";"4";"2139";"213";"Other prepared and preserved vegetables, pulses and potatoes"
"1457050";"5";"21391";"2139";"Prepared dishes and meals based on vegetables, pulses and potatoes"
"1457051";"5";"21392";"2139";"Flour, meal, powder, flakes, granules and pellets of potatoes"
"1457052";"5";"21393";"2139";"Dried potatoes and other dried vegetables"
"1457053";"5";"21394";"2139";"Potatoes, otherwise prepared or preserved"
"1457054";"5";"21395";"2139";"Beans, otherwise prepared or preserved, not frozen"
"1457055";"5";"21396";"2139";"Peas, otherwise prepared or preserved, not frozen"
"1457056";"5";"21397";"2139";"Mushrooms and truffles, otherwise prepared or preserved"
"1457057";"5";"21399";"2139";"Other vegetables and pulses, preserved other than by vinegar, acetic acid or sugar, n.e.c."
"1457058";"3";"214";"21";"Prepared and preserved fruits and nuts"
"1457059";"4";"2141";"214";"Dried fruit"
"1457060";"5";"21411";"2141";"Raisins"
"1457061";"5";"21412";"2141";"Plums, dried"
"1457062";"5";"21419";"2141";"Other dried fruit, n.e.c."
"1457063";"4";"2142";"214";"Shelled nuts"
"1457064";"5";"21421";"2142";"Groundnuts, shelled"
"1457065";"5";"21422";"2142";"Almonds, shelled"
"1457066";"5";"21423";"2142";"Hazelnuts, shelled"
"1457067";"5";"21424";"2142";"Cashew nuts, shelled"
"1457068";"5";"21429";"2142";"Other shelled nuts"
"1457069";"4";"2143";"214";"Fruit juices"
"1457070";"5";"21431";"2143";"Orange juice"
"1457071";"5";"21432";"2143";"Grapefruit juice"
