"Order";"Level";"Code";"Parent";"Description"
"681965";"5";"21139";"2113";"Other meat of mammals, frozen"
"681966";"4";"2114";"211";"Meat of poultry, frozen"
"681967";"5";"21141";"2114";"Meat of chickens, frozen"
"681968";"5";"21142";"2114";"Meat of ducks, frozen"
"681969";"5";"21143";"2114";"Meat of geese, frozen"
"681970";"5";"21144";"2114";"Meat of turkeys, frozen"
"681971";"5";"21145";"2114";"Meat of guinea fowl, frozen"
"681972";"4";"2115";"211";"Edible offal of mammals, fresh, chilled or frozen"
"681973";"5";"21151";"2115";"Edible offal of cattle, fresh, chilled or frozen"
"681974";"5";"21152";"2115";"Edible offal of buffalo, fresh, chilled or frozen"
"681975";"5";"21153";"2115";"Edible offal of pigs, fresh, chilled or frozen"
"681976";"5";"21155";"2115";"Edible offal of sheep, fresh, chilled or frozen"
"681977";"5";"21156";"2115";"Edible offal of goat, fresh, chilled or frozen"
"681978";"5";"21159";"2115";"Edible offal of mammals, fresh, chilled or frozen, n.e.c."
"681979";"4";"2116";"211";"Edible offal of poultry, fresh, chilled or frozen"
"681980";"5";"21160";"2116";"Edible offal of poultry, fresh, chilled or frozen"
"681981";"4";"2117";"211";"Preserves and preparations of meat, meat offal or blood"
"681982";"5";"21171";"2117";"Pig meat, cuts, salted, dried or smoked (bacon and ham)"
"681983";"5";"21172";"2117";"Bovine meat, salted, dried or smoked"
"681984";"5";"21173";"2117";"Other meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal"
"681985";"5";"21174";"2117";"Sausages and similar products of meat, offal or blood"
"681986";"5";"21175";"2117";"Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates"
"681987";"5";"21176";"2117";"Prepared dishes and meals based on meat"
"681988";"5";"21179";"2117";"Other prepared or preserved meat, meat offal or blood"
"681989";"4";"2118";"211";"Flours, meals and pellets of meat or meat offal, inedible; greaves"
"681990";"5";"21180";"2118";"Flours, meals and pellets of meat or meat offal, inedible; greaves"
"681991";"4";"2119";"211";"Other meat and edible offal, fresh, chilled or frozen"
"681992";"5";"21190";"2119";"Other meat and edible offal, fresh, chilled or frozen"
"681993";"3";"212";"21";"Prepared and preserved fish, crustaceans, molluscs and other aquatic invertebrates"
"681994";"4";"2121";"212";"Fish, frozen (excluding fish fillets and fish meat)"
"681995";"5";"21210";"2121";"Fish, frozen (excluding fish fillets and fish meat)"
"681996";"4";"2122";"212";"Fish fillets and meat; fish livers and roes"
"681997";"5";"21221";"2122";"Fish fillets and fish meat (whether or not minced), fresh or chilled"
"681998";"5";"21222";"2122";"Fish fillets, frozen"
"681999";"5";"21223";"2122";"Fish meat, whether or not minced, frozen"
"682000";"5";"21224";"2122";"Fish fillets, dried, salted or in brine, but not smoked"
"682001";"5";"21225";"2122";"Fish livers and roes, fresh or chilled"
"682002";"5";"21226";"2122";"Fish livers and roes, frozen"
"682003";"5";"21227";"2122";"Fish livers and roes dried, smoked, salted or in brine"
"682004";"4";"2123";"212";"Fish, dried, whether or not salted, or in brine; smoked incl. fillets; edible fish meal"
"682005";"5";"21231";"2123";"Fish, dried, but not smoked; salted, but not dried or smoked; or in brine"
"682006";"5";"21232";"2123";"Fish including fillets, smoked"
"682007";"5";"21233";"2123";"Edible fish meal"
"682008";"4";"2124";"212";"Fish, otherwise prepared or preserved; caviar and caviar substitutes"
"682009";"5";"21241";"2124";"Prepared dishes and meals based on fish, molluscs and crustaceans"
"682010";"5";"21242";"2124";"Fish, otherwise prepared or preserved"
"682011";"5";"21243";"2124";"Caviar and caviar substitutes"
"682012";"4";"2125";"212";"Crustaceans, frozen"
"682013";"5";"21250";"2125";"Crustaceans, frozen"
"682014";"4";"2126";"212";"Molluscs and other aquatic invertebrates, frozen, dried, salted or in brine"
"682015";"5";"21261";"2126";"Molluscs, frozen, dried, salted or in brine"
"682016";"5";"21269";"2126";"Other aquatic invertebrates, frozen, dried, salted or in brine"
"682017";"4";"2127";"212";"Crustaceans, otherwise prepared or preserved"
"682018";"5";"21270";"2127";"Crustaceans, otherwise prepared or preserved"
"682019";"4";"2128";"212";"Molluscs and other aquatic invertebrates, otherwise prepared or preserved"
"682020";"5";"21280";"2128";"Molluscs and other aquatic invertebrates, otherwise prepared or preserved"
"682021";"4";"2129";"212";"Flours, meals and pellets, inedible, and other products n.e.c., of fish or of crustaceans, molluscs or other aquatic invertebrates; dead fish, crustaceans, molluscs or other aquatic invertebrates unfit for human consumption"
"682022";"5";"21291";"2129";"Flours, meals and pellets, inedible, of fish, crustaceans, molluscs or other aquatic invertebrates"
"682023";"5";"21299";"2129";"Products n.e.c. of fish, crustaceans, molluscs or other aquatic invertebrates; dead fish, crustaceans, molluscs or other aquatic invertebrates unfit for human consumption"
"682024";"3";"213";"21";"Prepared and preserved vegetables, pulses and potatoes"
"682025";"4";"2131";"213";"Frozen vegetables, pulses and potatoes"
"682026";"5";"21311";"2131";"Beans, frozen"
"682027";"5";"21312";"2131";"Peas, frozen"
"682028";"5";"21313";"2131";"Potatoes, frozen"
"682029";"5";"21319";"2131";"Other vegetables and pulses, frozen"
"682030";"4";"2132";"213";"Vegetable juices"
"682031";"5";"21321";"2132";"Tomato juice"
"682032";"5";"21329";"2132";"Other vegetable juices"
"682033";"4";"2133";"213";"Vegetables provisionally preserved"
"682034";"5";"21330";"2133";"Vegetables provisionally preserved"
"682035";"4";"2134";"213";"Vegetables, pulses and potatoes, preserved by vinegar or acetic acid"
"682036";"5";"21340";"2134";"Vegetables, pulses and potatoes, preserved by vinegar or acetic acid"
"682037";"4";"2139";"213";"Other prepared and preserved vegetables, pulses and potatoes"
"682038";"5";"21391";"2139";"Prepared dishes and meals based on vegetables, pulses and potatoes"
"682039";"5";"21392";"2139";"Flour, meal, powder, flakes, granules and pellets of potatoes"
"682040";"5";"21393";"2139";"Dried vegetables"
"682041";"5";"21394";"2139";"Potatoes, otherwise prepared or preserved"
"682042";"5";"21395";"2139";"Beans, otherwise prepared or preserved, not frozen"
"682043";"5";"21396";"2139";"Peas, otherwise prepared or preserved, not frozen"
"682044";"5";"21397";"2139";"Mushrooms and truffles, otherwise prepared or preserved"
"682045";"5";"21399";"2139";"Other vegetables and pulses, preserved other than by vinegar, acetic acid or sugar, n.e.c."
"682046";"3";"214";"21";"Prepared and preserved fruit and nuts"
"682047";"4";"2141";"214";"Dried fruit"
"682048";"5";"21411";"2141";"Raisins"
"682049";"5";"21412";"2141";"Plums, dried"
"682050";"5";"21419";"2141";"Other dried fruit, n.e.c."
"682051";"4";"2142";"214";"Shelled nuts"
"682052";"5";"21421";"2142";"Groundnuts, shelled"
"682053";"5";"21422";"2142";"Almonds, shelled"
"682054";"5";"21423";"2142";"Hazelnuts, shelled"
"682055";"5";"21424";"2142";"Cashew nuts, shelled"
"682056";"5";"21429";"2142";"Other shelled nuts"
"682057";"4";"2143";"214";"Fruit juices"
"682058";"5";"21431";"2143";"Orange juice"
"682059";"5";"21432";"2143";"Grapefruit juice"
"682060";"5";"21433";"2143";"Pineapple juice"
"682061";"5";"21434";"2143";"Grape juice"
"682062";"5";"21435";"2143";"Apple juice"
"682063";"5";"21439";"2143";"Other fruit juices, n.e.c."
"682064";"4";"2149";"214";"Other prepared and preserved fruit and nuts (except by sugar)"
"682065";"5";"21491";"2149";"Pineapples, otherwise prepared or preserved"
"682066";"5";"21492";"2149";"Peaches, otherwise prepared or preserved"
"682067";"5";"21493";"2149";"Fruits and nuts, uncooked or cooked, frozen"
"682068";"5";"21494";"2149";"Jams, fruit jellies, marmalades, fruit or nut purree and fruit or nut pastes"
"682069";"5";"21495";"2149";"Nuts, groundnuts and other seeds, roasted, salted or otherwise prepared n.e.c."
"682070";"5";"21496";"2149";"Fruit and nuts, provisionally preserved, not for immediate consumption"
"682071";"5";"21499";"2149";"Other prepared and preserved fruit and nuts, n.e.c."
"682072";"3";"215";"21";"Animal and vegetable oils and fats"
"682073";"4";"2151";"215";"Animal fats, unrendered"
"682074";"5";"21511";"2151";"Fats, of pig and poultry, unrendered"
"682075";"5";"21512";"2151";"Cattle fat, unrendered"
"682076";"5";"21513";"2151";"Buffalo fat, unrendered"
"682077";"5";"21514";"2151";"Sheep fat, unrendered"
"682078";"5";"21515";"2151";"Goat fat, unrendered"
"682079";"5";"21519";"2151";"Other animal fats, unrendered, n.e.c."
"682080";"4";"2152";"215";"Animal fats and oils, rendered"
"682081";"5";"21521";"2152";"Pig fat, rendered"
"682082";"5";"21522";"2152";"Poultry fat, rendered"
"682083";"5";"21523";"2152";"Tallow"
"682084";"5";"21524";"2152";"Fish-liver oils and their fractions"
"682085";"5";"21525";"2152";"Fats and oils and their fractions, of fish, other than liver oils"
"682086";"5";"21526";"2152";"Fats and oils and their fractions, of marine mammals"
"682087";"5";"21529";"2152";"Other animal fats, rendered"
"682088";"4";"2153";"215";"Vegetable oils, crude"
"682089";"5";"21531";"2153";"Soya bean oil, crude"
"682090";"5";"21532";"2153";"Groundnut oil, crude"
"682091";"5";"21533";"2153";"Sunflower-seed oil, crude"
"682092";"5";"21534";"2153";"Rapeseed oil, crude"
"682093";"5";"21535";"2153";"Palm oil, crude"
"682094";"5";"21536";"2153";"Coconut oil, crude"
"682095";"5";"21537";"2153";"Olive oil, crude"
"682096";"5";"21538";"2153";"Cottonseed oil, crude"
"682097";"5";"21539";"2153";"Other vegetable oils, crude, n.e.c."
"682098";"4";"2154";"215";"Vegetable oils, refined"
"682099";"5";"21541";"2154";"Soya bean oil, refined"
"682100";"5";"21542";"2154";"Groundnut oil, refined"
"682101";"5";"21543";"2154";"Sunflower-seed oil, refined"
"682102";"5";"21544";"2154";"Rapeseed oil, refined"
"682103";"5";"21545";"2154";"Palm oil, refined"
"682104";"5";"21546";"2154";"Coconut oil, refined"
"682105";"5";"21547";"2154";"Olive oil, refined"
"682106";"5";"21548";"2154";"Cottonseed oil, refined"
"682107";"5";"21549";"2154";"Other vegetable oils, refined, n.e.c."
"682108";"4";"2155";"215";"Margarine and similar preparations"
"682109";"5";"21550";"2155";"Margarine and similar preparations"
"682110";"4";"2159";"215";"Other animal and vegetable oils and fats, refined, n.e.c."
"682111";"5";"21590";"2159";"Other animal and vegetable oils and fats, refined, n.e.c."
"682112";"3";"216";"21";"Cotton linters"
"682113";"4";"2160";"216";"Cotton linters"
"682114";"5";"21600";"2160";"Cotton linters"
"682115";"3";"217";"21";"Oil-cake and other residues resulting from the extraction of vegetable fats or oils; flours and meals of oil seeds or oleaginous fruits, except those of mustard; vegetable waxes, except triglycerides; degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes"
"682116";"4";"2171";"217";"Oil-cake and other solid residues, of vegetable fats or oils"
"682117";"5";"21710";"2171";"Oil-cake and other solid residues, of vegetable fats or oils"
"682118";"4";"2172";"217";"Flours and meals of oil seeds or oleaginous fruits, except those of mustard"
"682119";"5";"21720";"2172";"Flours and meals of oil seeds or oleaginous fruits, except those of mustard"
"682120";"4";"2173";"217";"Vegetable waxes (other than triglycerides), insect waxes and spermaceti; degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes"
"682121";"5";"21731";"2173";"Vegetable waxes (other than triglycerides)"
"682122";"5";"21732";"2173";"Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes"
"682123";"2";"22";"2";"Dairy products and egg products"
"682124";"3";"221";"22";"Processed liquid milk and cream"
"682125";"4";"2211";"221";"Processed liquid milk"
"682126";"5";"22110";"2211";"Processed liquid milk"
"682127";"4";"2212";"221";"Cream, fresh"
"682128";"5";"22120";"2212";"Cream, fresh"
"682129";"4";"2213";"221";"Whey"
"682130";"5";"22130";"2213";"Whey"
"682131";"3";"222";"22";"Other dairy products"
"682132";"4";"2221";"222";"Milk and cream in solid forms"
"682133";"5";"22211";"2221";"Whole milk powder"
"682134";"5";"22212";"2221";"Skim milk and whey powder"
"682135";"5";"22219";"2221";"Other milk and cream in solid forms, n.e.c."
"682136";"4";"2222";"222";"Milk and cream, concentrated or containing added sugar or other sweetening matter, other than in solid forms"
"682137";"5";"22221";"2222";"Evaporated milk"
"682138";"5";"22222";"2222";"Condensed milk"
"682139";"5";"22229";"2222";"Milk and cream, n.e.c."
"682140";"4";"2223";"222";"Yoghurt and other fermented or acidified milk and cream"
"682141";"5";"22230";"2223";"Yoghurt and other fermented or acidified milk and cream"
"682142";"4";"2224";"222";"Butter and other fats and oils derived from milk"
"682143";"5";"22241";"2224";"Butter and other fats and oils derived from milk of cattle"
"682144";"5";"22242";"2224";"Butter and other fats and oils derived from milk of buffalo"
"682145";"5";"22249";"2224";"Butter and other fats and oils derived from other milk"
"682146";"4";"2225";"222";"Cheese, fresh or processed"
"682147";"5";"22251";"2225";"Cheese from milk of cattle, fresh or processed"
"682148";"5";"22252";"2225";"Cheese from milk of buffalo, fresh or processed"
"682149";"5";"22253";"2225";"Cheese from milk of sheep, fresh or processed"
"682150";"5";"22254";"2225";"Cheese from milk of goats, fresh or processed"
"682151";"5";"22259";"2225";"Cheese, fresh or processed, n.e.c."
"682152";"4";"2226";"222";"Casein"
"682153";"5";"22260";"2226";"Casein"
"682154";"4";"2227";"222";"Ice cream and other edible ice"
"682155";"5";"22270";"2227";"Ice cream and other edible ice"
"682156";"4";"2229";"222";"Dairy products n.e.c."
"682157";"5";"22290";"2229";"Dairy products n.e.c."
"682158";"3";"223";"22";"Eggs, in shell, preserved or cooked"
"682159";"4";"2230";"223";"Eggs, in shell, preserved or cooked"
"682160";"5";"22300";"2230";"Eggs, in shell, preserved or cooked"
"682161";"2";"23";"2";"Grain mill products, starches and starch products; other food products"
"682162";"3";"231";"23";"Grain mill products"
"682163";"4";"2311";"231";"Wheat and meslin flour"
"682164";"5";"23110";"2311";"Wheat and meslin flour"
"682165";"4";"2312";"231";"Other cereal flours"
"682166";"5";"23120";"2312";"Other cereal flours"
"682167";"4";"2313";"231";"Groats, meal and pellets of wheat and other cereals"
"682168";"5";"23130";"2313";"Groats, meal and pellets of wheat and other cereals"
"682169";"4";"2314";"231";"Other cereal grain products (including corn flakes)"
"682170";"5";"23140";"2314";"Other cereal grain products (including corn flakes)"
"682171";"4";"2316";"231";"Rice, semi- or wholly milled, or husked"
"682172";"5";"23161";"2316";"Rice, semi- or wholly milled"
"682173";"5";"23162";"2316";"Husked rice"
"682174";"4";"2317";"231";"Other vegetable flours and meals"
"682175";"5";"23170";"2317";"Other vegetable flours and meals"
"682176";"4";"2318";"231";"Mixes and doughs for the preparation of bakers' wares"
"682177";"5";"23180";"2318";"Mixes and doughs for the preparation of bakers' wares"
"682178";"3";"232";"23";"Starches and starch products; sugars and sugar syrups n.e.c."
"682179";"4";"2321";"232";"Glucose and glucose syrup; fructose and fructose syrup; lactose and lactose syrup; invert sugar; sugars and sugar syrups n.e.c.; artificial honey; caramel"
"682180";"5";"23210";"2321";"Glucose and glucose syrup; fructose and fructose syrup; lactose and lactose syrup; invert sugar; sugars and sugar syrups n.e.c.; artificial honey; caramel"
"682181";"4";"2322";"232";"Starches; inulin; wheat gluten; dextrins and other modified starches"
"682182";"5";"23220";"2322";"Starches; inulin; wheat gluten; dextrins and other modified starches"
"682183";"4";"2323";"232";"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, siftings or similar forms"
"682184";"5";"23230";"2323";"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, siftings or similar forms"
"682185";"3";"233";"23";"Preparations used in animal feeding"
"682186";"4";"2331";"233";"Preparations used in animal feeding"
"682187";"5";"23311";"2331";"Dog or cat food, put up for retail sale"
"682188";"5";"23319";"2331";"Preparations used in animal feeding n.e.c."
"682189";"4";"2332";"233";"Lucerne (alfalfa) meal and pellets"
"682190";"5";"23320";"2332";"Lucerne (alfalfa) meal and pellets"
"682191";"3";"234";"23";"Bakery products"
"682192";"4";"2341";"234";"Crispbread; rusks, toasted bread and similar toasted products"
"682193";"5";"23410";"2341";"Crispbread; rusks, toasted bread and similar toasted products"
"682194";"4";"2342";"234";"Gingerbread and the like; sweet biscuits; waffles and wafers"
"682195";"5";"23420";"2342";"Gingerbread and the like; sweet biscuits; waffles and wafers"
"682196";"4";"2343";"234";"Pastry goods and cakes"
"682197";"5";"23430";"2343";"Pastry goods and cakes"
"682198";"4";"2349";"234";"Bread and other bakers' wares"
"682199";"5";"23490";"2349";"Bread and other bakers' wares"
"682200";"3";"235";"23";"Sugar"
"682201";"4";"2351";"235";"Raw cane or beet sugar"
"682202";"5";"23511";"2351";"Cane sugar"
"682203";"5";"23512";"2351";"Beet sugar"
